rxn num,lv,uv,ldGr,udGr
787,0.0,1000.0,-96.764152,-0.0001
790,-21.07362,0.0,-inf,inf
800,0.0,0.0,-inf,inf
802,0.0,0.0,0.0001,176.866386
811,0.423855,2.326212,-inf,inf
819,0.0,349.765126,-76.867643,-0.0001
830,1.1e-05,42.828394,-389.425238,-0.0001
832,1.1e-05,42.828394,-374.803357,-0.0001
833,0.0,1000.0,-89.508527,157.358459
834,0.0,500.0,-55.548415,-44.189497
837,4.89366,992.558841,-12.857988,-0.0001
841,-419.718152,0.0,0.0001,71.661846
846,0.0,524.645027,-69.876057,47.056273
847,0.0,299.79868,-77.927305,-0.0001
860,0.0,1000.0,-71.631965,-0.0002
870,0.0,0.0,-495.130841,-329.234316
874,0.0,0.0,-78.483985,-0.0001
878,0.0,1000.0,-185.628538,-6.597152
885,0.0,1000.0,-33.736075,-0.0001
886,-349.719256,0.0,-46.094581,77.980135
887,-71.668454,0.0,-126.514152,231.485156
889,0.0,0.0,0.0001,226.090154
893,0.0,0.0,-124.344044,229.315047
907,-349.765126,0.0,0.0001,80.152908
908,0.000345,42.828728,-59.277547,-0.0001
910,132.81507,299.79868,-77.814465,-0.0001
911,0.0,349.765126,-77.35157,-0.0001
915,0.0,0.0,-168.346885,-16.671432
922,-137.157714,0.0,0.0001,74.571625
929,-419.718152,0.0,0.0001,59.018292
935,-0.219323,0.0,0.0001,83.552075
940,0.0,0.0,14.845294,132.371815
944,-0.156066,0.0,0.0001,105.221865
953,0.0,0.0,0.0001,77.747758
956,0.0,1000.0,-11.311194,-0.0001
959,26.592944,1000.0,-17.034885,-3.668258
960,0.0,0.0,0.0001,109.119186
961,765.189444,1000.0,-26.251395,-0.0001
965,15.458857,1000.0,-49.831556,-0.0001
971,0.0,1000.0,-56.105241,-0.0001
973,0.039891,0.228517,-134.342186,-0.0001
976,0.0,0.0,0.0001,162.164575
977,0.0,0.0,-99.95457,-0.0001
984,0.0,927.056079,-285.481309,335.48989
990,1.53025,1000.0,-29.114044,-0.0001
991,0.0,998.46975,-59.011285,-0.0001
993,0.0,0.0,0.0001,241.326774
1006,0.0,1000.0,-inf,inf
1009,0.0,1000.0,-inf,inf
1014,0.0,1000.0,-inf,inf
1027,0.0,1000.0,-inf,inf
1030,0.0,1000.0,-inf,inf
1051,0.0,0.0,-38.708501,-0.0001
1052,-41.089169,-0.002088,0.0001,94.618704
1055,13.589573,992.558841,-44.94521,-0.0001
1064,0.0,1000.0,-39.957504,-0.0001
1065,1000.0,1000.0,-2.034729,64.884257
1076,0.0,419.718152,-71.420419,-0.0001
1089,0.0,200.080882,-134.351661,-3.421538
1092,0.0,1000.0,-158.57871,-99.896055
1094,-1000.0,1000.0,-58.947403,9.168917
1095,0.0,200.080152,-130.429923,32.216513
1106,0.0,1000.0,-7.940246,-0.0001
1113,0.0,0.0,-47.053878,-0.0001
1124,0.0,419.718152,-59.322036,-0.0001
1134,0.0,1000.0,-85.88829,-0.0001
1141,0.0,1000.0,-259.322634,-0.0002
1148,0.0,0.0,347.816284,515.341975
1153,-12.698023,0.0,0.0001,61.110811
1158,-4.626716,26.263551,-57.59639,57.59639
1161,0.0,1000.0,-57.59639,57.59639
1163,0.0,1000.0,-18.084367,-0.0001
1165,0.0,1000.0,-103.609983,-0.0001
1167,0.0,1000.0,-72.226183,-0.0001
